"No.","Time","Source","Destination","Protocol","Length","Info","Source port","Destination port"
"2226","20.937389","192.168.100.103","192.168.100.101","TCP","60","44276  >  1137 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1137"
"2227","20.940608","192.168.100.103","192.168.100.101","TCP","60","44277  >  2119 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","2119"
"2228","20.940613","192.168.100.103","192.168.100.101","TCP","60","44277  >  49158 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","49158"
"2229","20.940767","192.168.100.103","192.168.100.101","TCP","60","44277  >  7625 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","7625"
"2230","20.940940","192.168.100.103","192.168.100.101","TCP","60","44277  >  9900 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","9900"
"2231","20.940946","192.168.100.103","192.168.100.101","TCP","60","44277  >  1084 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","1084"
"2232","20.941144","192.168.100.103","192.168.100.101","TCP","60","44277  >  10628 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","10628"
"2233","20.941151","192.168.100.103","192.168.100.101","TCP","60","44277  >  49154 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","49154"
"2234","20.941385","192.168.100.103","192.168.100.101","TCP","60","44276  >  1533 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1533"
"2235","20.944296","192.168.100.103","192.168.100.101","TCP","60","44277  >  254 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","254"
"2236","20.944303","192.168.100.103","192.168.100.101","TCP","60","44277  >  4279 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","4279"
"2237","20.944484","192.168.100.103","192.168.100.101","TCP","60","44277  >  1033 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","1033"
"2238","20.944491","192.168.100.103","192.168.100.101","TCP","60","44277  >  1057 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","1057"
"2239","20.944695","192.168.100.103","192.168.100.101","TCP","60","44277  >  1199 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","1199"
"2240","20.944701","192.168.100.103","192.168.100.101","TCP","60","44277  >  563 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","563"
"2241","20.948621","192.168.100.103","192.168.100.101","TCP","60","44277  >  3071 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","3071"
"2242","20.948627","192.168.100.103","192.168.100.101","TCP","60","44277  >  7512 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","7512"
"2243","20.948834","192.168.100.103","192.168.100.101","TCP","60","44277  >  3851 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","3851"
"2244","20.948839","192.168.100.103","192.168.100.101","TCP","60","44277  >  12345 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","12345"
"2245","20.949122","192.168.100.103","192.168.100.101","TCP","60","44277  >  7938 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","7938"
"2246","20.959995","212.238.103.84","74.55.250.250","IPv4","44","IPv6 hop-by-hop options[Malformed Packet]","",""
"2247","20.997875","192.168.100.103","192.168.100.101","TCP","60","44276  >  32785 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","32785"
"2248","21.000069","216.37.99.163","43.252.225.234","IPv4","44","IPv6 hop-by-hop options[Malformed Packet]","",""
"2249","21.000610","192.168.100.103","192.168.100.101","TCP","60","44277  >  2522 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","2522"
"2250","21.000618","192.168.100.103","192.168.100.101","TCP","60","44276  >  1038 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1038"
"2251","21.005507","192.168.100.103","192.168.100.101","TCP","60","44277  >  57797 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","57797"
"2252","21.005512","192.168.100.103","192.168.100.101","TCP","60","44277  >  27000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","27000"
"2253","21.010763","192.168.100.103","192.168.100.101","TCP","60","44277  >  32769 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","32769"
"2254","21.010770","192.168.100.103","192.168.100.101","TCP","60","44277  >  9898 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","9898"
"2255","21.013484","192.168.100.103","192.168.100.101","TCP","60","44277  >  3828 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","3828"
"2256","21.016390","192.168.100.103","192.168.100.101","TCP","60","44277  >  1503 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","1503"
"2257","21.018574","192.168.100.103","192.168.100.101","TCP","60","44277  >  2161 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","2161"
"2258","21.018582","192.168.100.103","192.168.100.101","TCP","60","44277  >  1104 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","1104"
"2259","21.022061","192.168.100.103","192.168.100.101","TCP","60","44277  >  1112 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","1112"
"2260","21.022066","192.168.100.103","192.168.100.101","TCP","60","44277  >  7911 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","7911"
"2261","21.022316","192.168.100.103","192.168.100.101","TCP","60","44277  >  16080 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","16080"
"2262","21.022324","192.168.100.103","192.168.100.101","TCP","60","44277  >  62078 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","62078"
"2263","21.022511","192.168.100.103","192.168.100.101","TCP","60","44277  >  1053 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","1053"
"2264","21.022517","192.168.100.103","192.168.100.101","TCP","60","44277  >  5222 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","5222"
"2265","21.022721","192.168.100.103","192.168.100.101","TCP","60","44277  >  1110 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","1110"
"2266","21.022728","192.168.100.103","192.168.100.101","TCP","60","44277  >  8084 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","8084"
"2267","21.022928","192.168.100.103","192.168.100.101","TCP","60","44277  >  10616 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","10616"
"2268","21.025979","192.168.100.103","192.168.100.101","TCP","60","44277  >  49157 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","49157"
"2269","21.025986","192.168.100.103","192.168.100.101","TCP","60","44277  >  85 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","85"
"2270","21.026183","192.168.100.103","192.168.100.101","TCP","60","44277  >  50006 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","50006"
"2271","21.026430","192.168.100.103","192.168.100.101","TCP","60","44277  >  8009 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","8009"
"2272","21.029758","192.168.100.103","192.168.100.101","TCP","60","44277  >  16016 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","16016"
"2273","21.029763","192.168.100.103","192.168.100.101","TCP","60","44277  >  8001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","8001"
"2274","21.029952","192.168.100.103","192.168.100.101","TCP","60","44277  >  49156 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","49156"
"2275","21.030071","192.168.100.103","192.168.100.101","TCP","60","44277  >  2301 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","2301"
"2276","21.030191","192.168.100.103","192.168.100.101","TCP","60","44277  >  2045 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","2045"
"2277","21.030370","192.168.100.103","192.168.100.101","TCP","60","44277  >  31038 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","31038"
"2278","21.030376","192.168.100.103","192.168.100.101","TCP","60","44277  >  3283 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","3283"
"2279","21.030494","192.168.100.103","192.168.100.101","TCP","60","44277  >  1083 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","1083"
"2280","21.030613","192.168.100.103","192.168.100.101","TCP","60","44277  >  3703 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","3703"
"2281","21.030732","192.168.100.103","192.168.100.101","TCP","60","44277  >  20 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","20"
"2282","21.030850","192.168.100.103","192.168.100.101","TCP","60","44277  >  5925 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","5925"
"2283","21.030967","192.168.100.103","192.168.100.101","TCP","60","44277  >  3030 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","3030"
"2284","21.031083","192.168.100.103","192.168.100.101","TCP","60","44277  >  5003 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","5003"
"2285","21.031199","192.168.100.103","192.168.100.101","TCP","60","44277  >  17877 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","17877"
"2286","21.033654","192.168.100.103","192.168.100.101","TCP","60","44277  >  49163 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","49163"
"2287","21.033661","192.168.100.103","192.168.100.101","TCP","60","44276  >  52869 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","52869"
"2288","21.033852","192.168.100.103","192.168.100.101","TCP","60","44276  >  9050 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","9050"
"2289","21.033970","192.168.100.103","192.168.100.101","TCP","60","44276  >  1287 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1287"
"2290","21.034089","192.168.100.103","192.168.100.101","TCP","60","44276  >  6502 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","6502"
"2291","21.038259","192.168.100.103","192.168.100.101","TCP","60","44277  >  1137 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","1137"
"2292","21.038265","192.168.100.103","192.168.100.101","TCP","60","44277  >  5963 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","5963"
"2293","21.038502","192.168.100.103","192.168.100.101","TCP","60","44277  >  1106 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","1106"
"2294","21.038509","192.168.100.103","192.168.100.101","TCP","60","44277  >  1999 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","1999"
"2295","21.038681","192.168.100.103","192.168.100.101","TCP","60","44277  >  9877 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","9877"
"2296","21.038688","192.168.100.103","192.168.100.101","TCP","60","44277  >  8083 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","8083"
"2297","21.038903","192.168.100.103","192.168.100.101","TCP","60","44277  >  1594 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","1594"
"2298","21.039077","192.168.100.103","192.168.100.101","TCP","60","44276  >  1147 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1147"
"2299","21.039085","192.168.100.103","192.168.100.101","TCP","60","44276  >  16000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","16000"
"2300","21.039282","192.168.100.103","192.168.100.101","TCP","60","44276  >  32 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","32"
"2301","21.039304","192.168.100.103","192.168.100.101","TCP","60","44276  >  40911 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","40911"
"2302","21.039493","192.168.100.103","192.168.100.101","TCP","60","44276  >  1092 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1092"
"2303","21.039499","192.168.100.103","192.168.100.101","TCP","60","44276  >  1098 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1098"
"2304","21.039719","192.168.100.103","192.168.100.101","TCP","60","44276  >  14441 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","14441"
"2305","21.040088","99.57.187.116","5.243.158.162","IPv4","44","IPv6 hop-by-hop options[Malformed Packet]","",""
"2306","21.043317","192.168.100.103","192.168.100.101","TCP","60","44277  >  1533 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","1533"
"2307","21.043324","192.168.100.103","192.168.100.101","TCP","60","44276  >  60443 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","60443"
"2308","21.043492","192.168.100.103","192.168.100.101","TCP","60","44276  >  5060 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","5060"
"2309","21.043499","192.168.100.103","192.168.100.101","TCP","60","44276  >  6346 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","6346"
"2310","21.043684","192.168.100.103","192.168.100.101","TCP","60","44276  >  1049 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1049"
"2311","21.043692","192.168.100.103","192.168.100.101","TCP","60","44276  >  8002 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","8002"
"2312","21.043905","192.168.100.103","192.168.100.101","TCP","60","44276  >  50003 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","50003"
"2313","21.043912","192.168.100.103","192.168.100.101","TCP","60","44276  >  3351 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","3351"
"2314","21.047271","192.168.100.103","192.168.100.101","TCP","60","44276  >  1068 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1068"
"2315","21.047278","192.168.100.103","192.168.100.101","TCP","60","44276  >  1236 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1236"
"2316","21.047531","192.168.100.103","192.168.100.101","TCP","60","44276  >  720 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","720"
"2317","21.047539","192.168.100.103","192.168.100.101","TCP","60","44276  >  8333 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","8333"
"2318","21.047733","192.168.100.103","192.168.100.101","TCP","60","44276  >  901 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","901"
"2319","21.047740","192.168.100.103","192.168.100.101","TCP","60","44276  >  1132 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1132"
"2320","21.051144","192.168.100.103","192.168.100.101","TCP","60","44276  >  389 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","389"
"2321","21.051152","192.168.100.103","192.168.100.101","TCP","60","44276  >  3971 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","3971"
"2322","21.051351","192.168.100.103","192.168.100.101","TCP","60","44276  >  9002 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","9002"
"2323","21.051359","192.168.100.103","192.168.100.101","TCP","60","44276  >  89 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","89"
"2324","21.051589","192.168.100.103","192.168.100.101","TCP","60","44276  >  32768 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","32768"
"2325","21.079976","69.46.28.41","137.182.6.186","IPv4","44","IPv6 hop-by-hop options[Malformed Packet]","",""
"2326","21.099552","192.168.100.103","192.168.100.101","TCP","60","44277  >  32785 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","32785"
"2327","21.102473","192.168.100.103","192.168.100.101","TCP","60","44277  >  1038 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","1038"
"2328","21.102480","192.168.100.103","192.168.100.101","TCP","60","44276  >  700 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","700"
"2329","21.106226","192.168.100.103","192.168.100.101","TCP","60","44276  >  65389 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","65389"
"2330","21.106395","192.168.100.103","192.168.100.101","TCP","60","44276  >  1130 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1130"
"2331","21.112183","192.168.100.103","192.168.100.101","TCP","60","44276  >  1047 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1047"
"2332","21.112188","192.168.100.103","192.168.100.101","TCP","60","44276  >  1031 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1031"
"2333","21.115182","192.168.100.103","192.168.100.101","TCP","60","44276  >  5200 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","5200"
"2334","21.117808","192.168.100.103","192.168.100.101","TCP","60","44276  >  10778 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","10778"
"2335","21.120030","99.158.44.98","1.46.216.36","IPv4","44","IPv6 hop-by-hop options[Malformed Packet]","",""
"2336","21.120856","192.168.100.103","192.168.100.101","TCP","60","44276  >  2605 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","2605"
"2337","21.120862","192.168.100.103","192.168.100.101","TCP","60","44276  >  7106 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","7106"
"2338","21.123765","192.168.100.103","192.168.100.101","TCP","60","44276  >  9618 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","9618"
"2339","21.123773","192.168.100.103","192.168.100.101","TCP","60","44276  >  787 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","787"
"2340","21.123983","192.168.100.103","192.168.100.101","TCP","60","44276  >  7676 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","7676"
"2341","21.123991","192.168.100.103","192.168.100.101","TCP","60","44276  >  5633 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","5633"
"2342","21.124195","192.168.100.103","192.168.100.101","TCP","60","44276  >  1801 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1801"
"2343","21.124201","192.168.100.103","192.168.100.101","TCP","60","44276  >  10629 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","10629"
"2344","21.124408","192.168.100.103","192.168.100.101","TCP","60","44276  >  543 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","543"
"2345","21.124413","192.168.100.103","192.168.100.101","TCP","60","44276  >  1935 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1935"
"2346","21.124586","192.168.100.103","192.168.100.101","TCP","60","44276  >  1201 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1201"
"2347","21.127628","192.168.100.103","192.168.100.101","TCP","60","44276  >  1717 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1717"
"2348","21.127634","192.168.100.103","192.168.100.101","TCP","60","44276  >  1145 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1145"
"2349","21.127779","192.168.100.103","192.168.100.101","TCP","60","44276  >  8180 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","8180"
"2350","21.127876","192.168.100.103","192.168.100.101","TCP","60","44276  >  24 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","24"
"2351","21.130504","192.168.100.103","192.168.100.101","TCP","60","44276  >  49153 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","49153"
"2352","21.130511","192.168.100.103","192.168.100.101","TCP","60","44276  >  3517 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","3517"
"2353","21.130709","192.168.100.103","192.168.100.101","TCP","60","44276  >  1046 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1046"
"2354","21.130716","192.168.100.103","192.168.100.101","TCP","60","44276  >  646 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","646"
"2355","21.133471","192.168.100.103","192.168.100.101","TCP","60","44276  >  843 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","843"
"2356","21.133478","192.168.100.103","192.168.100.101","TCP","60","44276  >  27355 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","27355"
"2357","21.133744","192.168.100.103","192.168.100.101","TCP","60","44276  >  6547 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","6547"
"2358","21.133752","192.168.100.103","192.168.100.101","TCP","60","44276  >  90 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","90"
"2359","21.133948","192.168.100.103","192.168.100.101","TCP","60","44276  >  5050 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","5050"
"2360","21.133955","192.168.100.103","192.168.100.101","TCP","60","44276  >  8085 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","8085"
"2361","21.134208","192.168.100.103","192.168.100.101","TCP","60","44276  >  82 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","82"
"2362","21.134215","192.168.100.103","192.168.100.101","TCP","60","44276  >  808 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","808"
"2363","21.134395","192.168.100.103","192.168.100.101","TCP","60","44276  >  1043 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","1043"
"2364","21.134493","192.168.100.103","192.168.100.101","TCP","60","44276  >  5678 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","5678"
"2365","21.137570","192.168.100.103","192.168.100.101","TCP","60","44277  >  6502 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","6502"
"2366","21.137578","192.168.100.103","192.168.100.101","TCP","60","44277  >  1287 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","1287"
"2367","21.137755","192.168.100.103","192.168.100.101","TCP","60","44277  >  9050 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","9050"
"2368","21.137763","192.168.100.103","192.168.100.101","TCP","60","44277  >  52869 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","52869"
"2369","21.137950","192.168.100.103","192.168.100.101","TCP","60","44276  >  2009 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44276","2009"
"2370","21.140406","192.168.100.103","192.168.100.101","TCP","60","44277  >  14441 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","14441"
"2371","21.140415","192.168.100.103","192.168.100.101","TCP","60","44277  >  1098 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","1098"
"2372","21.140593","192.168.100.103","192.168.100.101","TCP","60","44277  >  1092 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","1092"
"2373","21.140599","192.168.100.103","192.168.100.101","TCP","60","44277  >  40911 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","40911"
"2374","21.140821","192.168.100.103","192.168.100.101","TCP","60","44277  >  32 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","32"
"2375","21.140828","192.168.100.103","192.168.100.101","TCP","60","44277  >  16000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460","44277","16000"
